Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
frash-qissa-turquoise-air-freshener-320ml-multipurpose-for-home-and-office-use,FRASH QISSA TURQUOISE AIR FRESHENER 320ML,"<p>Refresh your surroundings with Frash Qissa Turquoise Air Freshener, a premium home fragrance from the house of Khadlaj Perfumes. This long-lasting air freshener blends marine freshness, woody depth, and citrus brightness to create a truly uplifting scent experience.</p>
<p>Whether for your home, car, or office, this luxury air freshener spray instantly eliminates odors and fills your space with a captivating aroma that lasts for hours.</p>",Khadlaj Perfumes,Home & Garden > Decor > Home Fragrances > Air Fresheners,AIR FRESHENER,AIR FRESHNER,true,Size,320 ML,,,,,,,,'6291107978994,500.0,shopify,deny,manual,35.00,,true,true,,,,,'6291107978994,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Turquoise-1.jpg?v=1761545495,1,FRASH QISSA TURQUOISE AIR FRESHENER 320ML - Khadlaj Perfumes,false,FRASH QISSA AIR FRESHENER 320ML | Multipurpose Air Fresheners For Home & Office,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Marine Notes, Indian Sandalwood</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Apple, Lemon, Patchouli</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Incense, Dry Amber, Vetivar, Ginger</p>
</div>",,,,,,,,,,,,,aquatic; sandalwood; citrus; patchouli; oriental,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
frash-qissa-turquoise-air-freshener-320ml-multipurpose-for-home-and-office-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Turquoise-3.jpg?v=1761545594,2,FRASH QISSA TURQUOISE AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frash-qissa-turquoise-air-freshener-320ml-multipurpose-for-home-and-office-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Turquoise-4.jpg?v=1761545652,3,FRASH QISSA TURQUOISE AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frash-qissa-turquoise-air-freshener-320ml-multipurpose-for-home-and-office-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Turquoise-Infographics.jpg?v=1761545666,4,FRASH QISSA TURQUOISE AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frash-qissa-eshq-air-freshener-320ml-mutlipurpose-for-home-and-office-use-online,FRASH QISSA ESHQ AIR FRESHENER 320ML,"<p>Immerse your surroundings in the captivating aroma of Frash Qissa Eshq, a luxurious air freshener from the house of Khadlaj Perfumes. Crafted to evoke elegance and warmth, this exquisite blend transforms any space into a haven of freshness and sophistication.</p>
<p>The fragrance opens with a vibrant burst of Passion Fruit, Peach, Jasmine, and Geranium, leading to a heart of Caramel, Bergamot, and White Musk that adds a creamy sweetness and refined allure. The scent settles beautifully into a base of Patchouli and Amberwood, leaving a long-lasting, sensual trail.</p>
<p>Perfect for your home, office, or car, Frash Qissa Eshq brings a touch of romance and opulence to every moment.</p>",Khadlaj Perfumes,Home & Garden > Decor > Home Fragrances > Air Fresheners,AIR FRESHENER,AIR FRESHNER,true,Size,320 ML,,,,,,,,'6291107978987,500.0,shopify,deny,manual,35.00,,true,true,,,,,'6291107978987,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Eshq-1.jpg?v=1761546490,1,FRASH QISSA ESHQ AIR FRESHENER 320ML - Khadlaj Perfumes,false,FRASH QISSA ESHQ AIR FRESHENER 320ML | Multipurpose Air Fresheners By Khadlaj,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Passion Fruit, Peach, Jasmine, Geranium</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Caramel, Bergamot, White Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Patchouli, Amber Wood</p>
</div>",,,,,red,,,,,,,,fruity; jasmine; caramel; musk; patchouli,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
frash-qissa-eshq-air-freshener-320ml-mutlipurpose-for-home-and-office-use-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Eshq-3.jpg?v=1761546555,2,FRASH QISSA ESHQ AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frash-qissa-eshq-air-freshener-320ml-mutlipurpose-for-home-and-office-use-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qisaa-Eshq-4.jpg?v=1761546631,3,FRASH QISSA ESHQ AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frash-qissa-eshq-air-freshener-320ml-mutlipurpose-for-home-and-office-use-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Qissa-Eshq-infographics.jpg?v=1761546647,4,FRASH QISSA ESHQ AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-qissa-40-g-copy,OUD MUATTAR OUD HIND 24 G,"<p>Experience the timeless essence of luxury with Oud Muattar Oud Hind, a premium incense blend from the house of Khadlaj Perfumes. Crafted with the finest Indian Oud, this rich and aromatic Muattar fills your space with an aura of warmth, depth, and spiritual tranquility.</p>
<p>Each piece is delicately infused with pure oud oils and traditional ingredients, offering a long-lasting, smoky, and woody fragrance that reflects the heritage of Arabian perfumery. Perfect for homes, offices, or special occasions, it creates an atmosphere of calmness and sophistication.</p>
<p>Oud Muattar Oud Hind — where tradition meets timeless elegance.</p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,OUD MUATTAR,"Deals, OUD MUATTAR, UNISEX",true,Size,24 G,,,,,,,,,500.0,shopify,deny,manual,150.00,200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OudHind-1.jpg?v=1761552515,1,OUD MUATTAR OUD HIND 24 G - Khadlaj Perfumes,false,Oud Muattar Floral Aroma - Luxury Home Ambiance Oil,"Floral oud Muattar aroma for a luxury home ambiance. Elegant, long-lasting scent for premium living spaces.",592,,,,,,,,,,,,,,,,,,,,,,,,,woody,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
oud-muattar-qissa-40-g-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Oud_Hind-3.jpg?v=1761552515,2,OUD MUATTAR OUD HIND 24 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-qissa-40-g-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Oud_Hind-2.jpg?v=1761552400,3,OUD MUATTAR OUD HIND 24 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-oud-hind-24-g-copy,OUD MUATTAR JUMEIRAH 24 G,"<p>Experience the essence of luxury with Oud Muattar Jumeirah, a premium incense blend from the house of Khadlaj Perfumes. Crafted with the finest ingredients, this exquisite Muattar captures the true spirit of Arabian elegance and sophistication.</p>
<p>Each piece unveils a mesmerizing fusion of rich oud, warm amber, and delicate floral undertones, creating an aura of timeless opulence. Designed to elevate your home ambiance, Oud Muattar Jumeirah fills your space with a long-lasting, soulful fragrance that lingers beautifully.</p>
<p>Perfect for moments of relaxation, prayer, or special gatherings. Iimmerse yourself in the luxurious world of Khadlaj Perfumes with Oud Muattar Jumeirah.</p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,OUD MUATTAR,"Deals, OUD MUATTAR, UNISEX",true,Size,24 G,,,,,,,,'6291107979380,500.0,shopify,deny,manual,150.00,200.00,true,true,,,,,'6291107979380,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/JumeirahOud-1.jpg?v=1761553417,1,OUD MUATTAR JUMEIRAH 24 G - Khadlaj Perfumes,false,Oud Muattar Floral Aroma - Luxury Home Ambiance Oil,"Floral oud Muattar aroma for a luxury home ambiance. Elegant, long-lasting scent for premium living spaces.",592,,,,,,,,,,,,,,,,,,,,,,,,,woody,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
oud-muattar-oud-hind-24-g-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Jumeirah_Oud-3.jpg?v=1761553417,2,OUD MUATTAR JUMEIRAH 24 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-oud-hind-24-g-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Jumeirah_Oud-2.jpg?v=1761553417,3,OUD MUATTAR JUMEIRAH 24 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huroof-3-pieces-perfumes-collection-gift-set-for-men-and-women-online-shopping,HUROOF 3 PCS PERFUMES COLLECTION GIFT SET FOR MEN AND WOMEN,"<p>Discover the art of timeless fragrance with the Huroof 3 Pcs Perfume Collection Gift Set from Khadlaj Perfumes — an elegant ensemble crafted for both men and women.</p>
<p>This luxurious set includes:</p>
<p>Huroof Al Oud Eau de Parfum (100ml) – a captivating blend of rich oud and warm woody notes.</p>
<p>Huroof Al Oud Intense Eau de Parfum (100ml) – deeper, bolder, and more sensual for lasting impressions.</p>
<p>6ml Perfume Oil – concentrated essence for a long-lasting aromatic experience.</p>
<p>Perfect for gifting or personal indulgence, this exquisite collection celebrates sophistication, tradition, and modern allure — a true reflection of Khadlaj’s mastery in perfumery.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"giftset, Men, Perfume Spray, UNISEX, Women",true,Size,Gift Set,,,,,,,,'629110979663,2000.0,shopify,deny,manual,140.00,,true,true,,,,,'629110979663,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HuroofGiftBox-01.jpg?v=1761565289,1,HUROOF 3 PCS PERFUMES COLLECTION GIFT SET FOR MEN AND WOMEN - Khadlaj Perfumes,false,Gifting Ideas With Khadlaj Curated Gift Sets | For Men & Women Online,"Celebrate Eid with Khadlaj Eid Special Shukran 4-Piece Summer Gift Set - luxurious perfume gift set, gift sets for women, and perfume for men. Perfect for any occasion in UAE.",479,,,,,,,,,,,,,,,,,,,,,,special-occasion,,,fresh; woody; oriental; musk,summer; spring,unisex; male; female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
huroof-3-pieces-perfumes-collection-gift-set-for-men-and-women-online-shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Huroof_Gift_Box-03.jpg?v=1761565347,2,HUROOF 3 PCS PERFUMES COLLECTION GIFT SET FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huroof-3-pieces-perfumes-collection-gift-set-for-men-and-women-online-shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Huroof_Gift_Box-04.jpg?v=1761565412,3,HUROOF 3 PCS PERFUMES COLLECTION GIFT SET FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huroof-3-pieces-perfumes-collection-gift-set-for-men-and-women-online-shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Huroof_Gift_Box-02.jpg?v=1761565458,4,HUROOF 3 PCS PERFUMES COLLECTION GIFT SET FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN,"<p>Khadlaj Onyx Gold Eau de Parfum is a bold and sophisticated fragrance crafted for those who appreciate depth, warmth, and refined luxury. This captivating scent opens with a vibrant blend of cardamom, bitter orange, and ginger, creating a fresh yet spicy introduction that immediately commands attention.</p>
<p>The heart reveals a rich and elegant fusion of dried fruits, white florals, sandalwood, and osmanthus, adding smoothness and complexity while balancing warmth with floral finesse. As the fragrance settles, a deep and sensual base of tonka bean, myrrh, vanilla, patchouli, and labdanum unfolds, leaving a long-lasting, resinous trail that exudes confidence and charm.</p>
<p>Perfect for evening wear and special occasions, Onyx Gold Eau de Parfum by Khadlaj Perfumes is a statement of luxury and timeless appeal, designed to leave an unforgettable impression.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Men, Perfume Spray",true,Size,100 ML,,,,,,,,'6298043070140,1000.0,shopify,deny,manual,100.00,150.00,true,true,,,,,'6298043070140,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/ONYX-03.jpg?v=1783939937,1,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,false,KHADLAJ ONYX GOLD | Blended Luxury Perfume For Men Online,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Rum, Cardamom, Bitter Orange, Ginger</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Dried Fruits, White Florals, Sandalwood, Osmanthus</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Tonka Bean, Myrrh, Vanilla, Patchouli, Labdanum</p>
</div>",,,,,,,,,,everyday; casual; special-occasion; formal,,,spicy; woody; musk; lavender; vanilla,spring; fall; winter; summer,male,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/ONYX-01_b085642f-9033-4997-a1fd-4e97be2a8575.jpg?v=1762324228,2,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/ONYX-04.jpg?v=1771045122,3,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/ONYX_KV-1.png?v=1771045122,4,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OnyxGoldInfographics_new.jpg?v=1771045122,5,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OnyxGold.jpg?v=1771045123,6,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-gold-100-ml-eau-de-parfum-for-men-luxury-perfume-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/ONYX-02.jpg?v=1762324228,7,KHADLAJ ONYX GOLD 100 ML EAU DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sawaar-vanille-blanc-100-ml-eau-de-parfum-spray-for-women,SAWAAR VANILLE BLANC 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN,"<p>Discover Sawaar Vanille Blanc by Khadlaj Perfumes is an ode to refined femininity. An exquisite fragrance for women where delicate sweetness meets timeless sophistication.<br>The scent opens with a graceful blend of vanilla, powdered sugar, and crisp apple, creating a soft gourmand glow. At the heart, warm amber and elegant white florals melt into a smooth cashmere accord, enveloping the senses in effortless luxury.<br>As the perfume settles, creamy sandalwood, resinous benzoin, and rich vanilla form a sensual, long-lasting trail that exudes warmth and charm.<br>A fragrance crafted for women who appreciate elegance in every detail</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray, Women",true,Size,100 ML,,,,,,,,'6298043070768,650.0,shopify,deny,manual,130.00,200.00,true,true,,,,,'6298043070768,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SAWAAR-03.jpg?v=1783939807,1,SAWAAR VANILLE BLANC 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,false,KHADLAJ SAWAAR VANILLE BLANC 100 ML EAU DE PARFUM SPRAY FOR WOMEN ,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Vanilla, Powdered Sugar, Apple</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Amber, White Florals, Cashmere </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Sandalwood, Benzoin, Vanilla</p>
</div>",,,,,,,,,,everyday; casual; special-occasion; formal,,,vanilla,fall; winter; spring,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
sawaar-vanille-blanc-100-ml-eau-de-parfum-spray-for-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SAWAAR-01.jpg?v=1764151092,2,SAWAAR VANILLE BLANC 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sawaar-vanille-blanc-100-ml-eau-de-parfum-spray-for-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SAWAAR-04.jpg?v=1764151317,3,SAWAAR VANILLE BLANC 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sawaar-vanille-blanc-100-ml-eau-de-parfum-spray-for-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SAWAAR-02.jpg?v=1764151236,4,SAWAAR VANILLE BLANC 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-shake-eau-de-parfum-spray-for-women-dubai-uae-online,KHADLAJ STRAWBERRY SHAKE 100 ML EAU DE PARFUM SPRAY FOR WOMEN,"<p>Khadlaj Strawberry Shake Eau de Parfum for Women is a deliciously playful and irresistibly charming fragrance that blends fruity sweetness with creamy elegance. The scent opens with a mouthwatering burst of strawberry, brightened by mandarin zest and a subtle hint of pink pepper, creating a lively and joyful introduction.</p>
<p>At the heart, a smooth and indulgent milk accord blends beautifully with jasmine, rose petals, and almond cream, adding a soft floral touch wrapped in creamy sweetness. The fragrance settles into a warm and comforting base of musk, vanilla, sandalwood, and dry amber, leaving a long-lasting trail that feels cozy, feminine, and addictive.</p>
<p>Perfect for everyday wear or special moments, Strawberry Shake by Khadlaj Perfumes is a delightful expression of youthful elegance and sweet sophistication, designed for women who love playful yet refined fragrances.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray, Women",true,Size,100 ML,,,,,,,,'6298043070652,650.0,shopify,continue,manual,100.00,130.00,true,true,,,,,'6298043070652,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/STRAWBERRY_SHAKE-03.jpg?v=1783939703,1,KHADLAJ STRAWBERRY SHAKE 100 ML EAU DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,false,,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Strawberry, Mandarin Zest, Pink Pepper</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Milk Accord, Jasmine, Rose Petals, Almond Cream</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p> Musk, Vanilla, Sandalwood, Dry Amber  </p>
</div>",,,,,pink,,,,,everyday; casual; special-occasion; formal,,,strawberry; jasmine; rose; vanilla; musk; sandalwood,fall; winter; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
strawberry-shake-eau-de-parfum-spray-for-women-dubai-uae-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/STRAWBERRYSHAKE-01.jpg?v=1764228377,2,KHADLAJ STRAWBERRY SHAKE 100 ML EAU DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-shake-eau-de-parfum-spray-for-women-dubai-uae-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/STRAWBERRY_SHAKE-04.jpg?v=1764228532,3,KHADLAJ STRAWBERRY SHAKE 100 ML EAU DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-shake-eau-de-parfum-spray-for-women-dubai-uae-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/STRAWBERRY_SHAKE-Infographics.jpg?v=1764228542,4,KHADLAJ STRAWBERRY SHAKE 100 ML EAU DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-shake-eau-de-parfum-spray-for-women-dubai-uae-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/STRAWBERRY_SHAKE-02.jpg?v=1764228485,5,KHADLAJ STRAWBERRY SHAKE 100 ML EAU DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
