Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
bakhoor-tahiya-60-g-shop-online-best-price-in-dubai-uae,BAKHOOR TAHIYA 60 G,"<p><span>Bukhoor Tahiya, a captivating fragrance that enchants your home with its alluring blend of notes. Immerse yourself in the rich and inviting scent that creates a warm and welcoming ambiance for your living space. </span></p>
<p><span>The top notes of bergamot and rose create a refreshing and uplifting opening, infusing the air with a burst of floral and citrusy freshness. These invigorating scents instantly uplift your spirits and set a joyful and inviting atmosphere. As the fragrance unfolds, the middle notes of patchouli and basil add depth and complexity to the composition. The earthy and herbal tones of these notes bring a sense of grounding and serenity to the fragrance, creating a balanced and harmonious ambiance.</span></p>
<p><span> But it is in the base notes that the true allure of Bukhoor Tahiya is revealed. The rich and exotic agarwood, combined with the soothing sandalwood, forms a solid foundation that exudes warmth and sophistication. This aromatic blend of base notes adds depth and complexity to the fragrance, creating an ambiance that is both captivating and comforting. </span></p>
<p><span>Elevate your home with the captivating essence of Bukhoor Tahiya. Immerse yourself in its enchanting fragrance and experience a world of relaxation and tranquility. Let the harmonious blend of scents create an inviting atmosphere, where you can unwind and find solace. Indulge in the essence of warmth and serenity, and let Bukhoor Tahiya transform your living space into a haven of refined beauty and peacefulness.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,60 g,,,,,,,,'6297000742342,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000742342,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_TAHIYA_60_G_-_Khadlaj_Perfumes-1964178.jpg?v=1722408964,1,BAKHOOR TAHIYA 60 G - Khadlaj Perfumes,false,"Oud, Floral, Sweet Fragrance | Premium Bakhoor Perfume Online","Fresh, sweet, and floral notes of Bakhoor Tahiya bring elegance and warmth to your ambiance. Buy premium home fragrance online in UAE at best price.",3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Rose </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Patchouli, Basil</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Sandalwood</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_TAHIYA_60_G_-_Khadlaj_Perfumes-1964178.jpg?v=1722408964,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-tahiya-60-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_TAHIYA_60_G_-_Khadlaj_Perfumes-1964182.jpg?v=1722408972,2,BAKHOOR TAHIYA 60 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-sougah-55-g-shop-online-best-price-in-dubai-uae,BAKHOOR SOUGAH 55 G,"<p><span> Bukhoor Sougah, a luxurious fragrance that brings an enchanting ambience to your home. Immerse yourself in the captivating blend of notes meticulously crafted to create a mesmerizing and inviting atmosphere for your living space.</span></p>
<p><span> The top notes of bergamot, cardamom, and saffron create a captivating opening, infusing your surroundings with a burst of freshness and warmth. These invigorating scents instantly uplift the senses, setting the stage for a truly immersive olfactory experience. As the fragrance evolves, the middle notes of rose, muget, and jasmine grace your home with their delicate and floral essence. The combination of these enchanting scents adds a touch of elegance and sophistication to your living space. </span></p>
<p><span>But it is in the base notes that the true allure of Bukhoor Sougah unfolds. The rich and woody sandalwood, combined with the deep and earthy oud, creates a strong foundation that exudes warmth and tranquility. Enhanced by the lingering embrace of musk, this aromatic blend envelops your space in a sense of luxury and comfort.</span></p>
<p><span> Elevate your home with the captivating essence of Bukhoor Sougah. Immerse yourself in its enchanting fragrance and experience a world of refined beauty and serenity. Let the harmonious blend of scents create an inviting and soothing atmosphere, where you can unwind and relax. Indulge in the essence of luxury and sophistication, and let Bukhoor Sougah transform your living space into a haven of timeless elegance and tranquility.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Deals, Unisex",true,Size,55 G,,,,,,,,,0.0,shopify,deny,manual,30.00,45.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_SOUGAH_55_G_-_Khadlaj_Perfumes-1964170.jpg?v=1722408952,1,BAKHOOR SOUGAH 55 G - Khadlaj Perfumes,false,"Amber, Woody, Musk Fragrance | Luxury Bakhoor Perfume Collection Online","Oud, musk, and oriental notes of Bakhoor Sougah offer a luxurious touch to your home. Shop premium home fragrance perfumes online in Dubai.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Cardamom, Saffron</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Rose, Muget, Jasmine</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Jasmine, Sandalwood, Oud, Musk</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-sougah-55-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_SOUGAH_55_G_-_Khadlaj_Perfumes-1964174.jpg?v=1722408957,2,BAKHOOR SOUGAH 55 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-rukaiya-55gm-shop-online-best-price-in-dubai-uae,BAKHOOR RUKAIYA 55GM,"<p><span data-mce-fragment=""1"">Bukhoor Rukaiya, a captivating fragrance that enhances the ambiance of your home with its alluring blend of notes. Immerse yourself in the enchanting scent that creates an inviting and soothing atmosphere for your living space. </span></p>
<p><span data-mce-fragment=""1"">The top notes of bergamot and citrus create a refreshing and uplifting opening, filling the air with a burst of energy and vitality. These invigorating scents awaken your senses and infuse the surroundings with a vibrant and lively ambiance. As the fragrance unfolds, the middle notes of heliotrope and nutmeg add depth and warmth to the composition. The aromatic blend of these notes evokes a sense of comfort and tranquility, creating a cozy and inviting atmosphere.</span></p>
<p><span data-mce-fragment=""1""> But it is in the base notes that the true allure of Bukhoor Rukaiya emerges. The earthy and woody patchouli, combined with the subtle musk, provides a solid foundation that exudes sophistication and elegance. This harmonious blend of base notes adds depth and complexity to the fragrance, creating an ambiance that is both captivating and comforting.</span></p>
<p><span data-mce-fragment=""1""> Elevate your home with the captivating essence of Bukhoor Rukaiya. Immerse yourself in its enchanting fragrance and experience a world of relaxation and serenity. Let the harmonious blend of scents create an inviting atmosphere, where you can unwind and escape from the stresses of the day. Indulge in the essence of tranquility and sophistication, and let Bukhoor Rukaiya transform your living space into a haven of refined beauty and serenity.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Deals, Unisex",true,Size,55 G,,,,,,,,,0.0,shopify,deny,manual,25.00,35.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_RUKAIYA_55GM_-_Khadlaj_Perfumes-1964162.jpg?v=1722408938,1,BAKHOOR RUKAIYA 55GM - Khadlaj Perfumes,false,"Floral, Musk, Oriental Fragrance | Best Bakhoor Perfume In UAE Online","Floral, spicy, and warm notes of Bakhoor Rukaiya create a long-lasting home fragrance. Buy luxury ambiance perfumes online at best price UAE.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Citrus</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Heliotrope, Nutmeg</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Patchouli, Musk</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-rukaiya-55gm-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_RUKAIYA_55GM_-_Khadlaj_Perfumes-1964165.jpg?v=1722408945,2,BAKHOOR RUKAIYA 55GM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-nouf-100-gms-shop-online-best-price-in-dubai-uae,BAKHOOR NOUF 100 GMS,"<p><span> Bukhoor Nouf, a captivating fragrance that brings an aura of elegance and sophistication to your home. Immerse yourself in the enchanting blend of notes meticulously crafted to create a mesmerizing and inviting ambience for your living space.</span></p>
<p><span> The top notes of raspberry and saffron create a delightful and enticing opening, infusing your surroundings with a touch of sweetness and vibrancy. These uplifting scents instantly captivate the senses, setting the stage for an unforgettable olfactory journey. As the fragrance unfolds, the middle notes of rose, lavender, and vanilla intertwine, creating a bouquet of floral and aromatic notes that fill the air with grace and tranquility.</span></p>
<p><span> But it is in the base notes that the true allure of Bukhoor Nouf comes to life. The rich and earthy patchouli, combined with the warm and woody gaiac wood, provides a solid foundation that evokes a sense of grounding and stability. Enhanced by the lingering warmth of amber, this aromatic blend creates an ambiance of comfort and sophistication that envelops your space.</span></p>
<p><span> Elevate your home with the captivating essence of Bukhoor Nouf. Immerse yourself in its enchanting fragrance and experience a world of refined beauty and serenity. Let the harmonious blend of scents create an inviting atmosphere, where moments of relaxation and tranquility flourish. Indulge in the essence of sophistication and grace, and let Bukhoor Nouf transform your living space into a sanctuary of timeless elegance and serenity.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,100 g,,,,,,,,'6291107974668,500.0,shopify,deny,manual,53.00,,true,true,,,,,'6291107974668,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_NOUF_100_GMS_-_Khadlaj_Perfumes-1964141.jpg?v=1722408908,1,BAKHOOR NOUF 100 GMS - Khadlaj Perfumes,false,"Woody, Sweet, Amber Fragrance | Premium Oud Bakhoor Perfume Online","Fresh, oud, and woody notes in Bakhoor Nouf bring a luxurious home fragrance experience. Shop premium ambiance bakhoor online in Dubai UAE.",3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Raspberry, Saffron</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Rose, Lavender, Vanilla</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Patchouli, Gaiac wood, Amber</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-nouf-100-gms-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_NOUF_100_GMS_-_Khadlaj_Perfumes-1964145.jpg?v=1722408913,2,BAKHOOR NOUF 100 GMS - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-mudhela-60-g-shop-online-best-price-in-dubai-uae,BAKHOOR MUDHELA 60 G,"<p><span>Bukhoor Mudhela, an exquisite fragrance that transforms your home into a sanctuary of elegance and tranquility. Immerse yourself in the captivating blend of notes carefully selected to create a mesmerizing and inviting ambience for your living space.</span></p>
<p><span> The top notes of bergamot and white musk awaken your senses with their refreshing and uplifting qualities. These invigorating scents infuse the air with a burst of energy, creating a vibrant and lively ambience. As the fragrance evolves, the middle notes of jasmine and violet grace your surroundings with their delicate and floral essence. The combination of these enchanting scents adds a touch of elegance and sophistication to your home.</span></p>
<p><span> However, it is in the base notes that the true allure of Bukhoor Mudhela unfolds. The rich and captivating aroma of agarwood, also known as oudh, takes center stage, bringing a sense of depth and serenity to the atmosphere. Combined with the soothing embrace of sandalwood, this aromatic blend creates a warm and inviting ambience that envelops your space in tranquility.</span></p>
<p><span> Elevate your home with the captivating essence of Bukhoor Mudhela. Immerse yourself in its enchanting fragrance and experience a world of relaxation and sophistication. Let the harmonious blend of scents create a serene and inviting atmosphere, where you can unwind and escape from the demands of the day. Indulge in the essence of luxury and tranquility, and let Bukhoor Mudhela transform your living space into a haven of refined beauty and serenity.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Unisex",true,Size,60 g,,,,,,,,'6297000742151,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000742151,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_MUDHELA_60_G_-_Khadlaj_Perfumes-1964134.jpg?v=1722408897,1,BAKHOOR MUDHELA 60 G - Khadlaj Perfumes,false,"Oud, Musk, Oriental Fragrance | Luxury Bakhoor Perfume For Home","Amber, floral, and oriental notes of Bakhoor Mudhela create a rich, comforting ambiance. Buy luxury home fragrance perfumes online in UAE at best price.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, White Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Jasmine, Violet</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Sandalwood</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_MUDHELA_60_G_-_Khadlaj_Perfumes-1964134.jpg?v=1722408897,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-mudhela-60-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_MUDHELA_60_G_-_Khadlaj_Perfumes-1964138.jpg?v=1722408902,2,BAKHOOR MUDHELA 60 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-khulood-72-g-shop-online-best-price-in-dubai-uae,BAKHOOR KHULOOD 72 G,"<p><span>Bukhoor Khulood, a fragrance that envelops your home with a sense of timeless beauty and serenity. Immerse yourself in the captivating blend of notes meticulously crafted to create an exquisite ambience for your living space.</span></p>
<p><span> Let the top notes of bergamot and lemon invigorate your surroundings with their refreshing and zesty allure. These vibrant scents instantly uplift the atmosphere, creating a bright and invigorating ambience. As the fragrance unfolds, the middle notes of saffron and musk add a touch of warmth and sensuality, infusing your home with a cozy and inviting aura.</span></p>
<p><span> However, it is in the base notes that the true magic of Bukhoor Khulood comes alive. The rich and captivating aroma of agarwood, also known as oudh, takes center stage, evoking a sense of depth and tranquility. Combined with the comforting embrace of cedarwood, this aromatic blend creates a serene and harmonious ambience that lingers in the air.</span></p>
<p><span> Elevate your home with the captivating allure of Bukhoor Khulood and indulge in a space filled with timeless elegance. Let the enchanting fragrance transport you to a world of relaxation and serenity, where everyday worries melt away. Immerse yourself in the essence of tranquility and luxury, and let Bukhoor Khulood infuse your living space with a soothing and inviting ambience that truly makes it a sanctuary of peace.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Unisex",true,Size,72 g,,,,,,,,'6291107970677,500.0,shopify,deny,manual,27.00,,true,true,,,,,'6291107970677,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_KHULOOD_72_G_-_Khadlaj_Perfumes-1964112.jpg?v=1722408867,1,BAKHOOR KHULOOD 72 G - Khadlaj Perfumes,false,"Amber, Rose, Musk Fragrance | Best Oud Bakhoor In UAE Online","Woody, spicy, and musk notes in Bakhoor Khulood enhance your living space with premium aroma. Shop online in Dubai for authentic home fragrance.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Lemon</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Saffron, Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p> Agarwood, Cedarwood</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_KHULOOD_72_G_-_Khadlaj_Perfumes-1964112.jpg?v=1722408867,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-khulood-72-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_KHULOOD_72_G_-_Khadlaj_Perfumes-1964116.jpg?v=1722408872,2,BAKHOOR KHULOOD 72 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-insherah-55gm-shop-online-best-price-in-dubai-uae,BAKHOOR INSHERAH 55GM,"<p><span>Bukhoor Insherah, a captivating fragrance designed to fill your home with a sense of joy and serenity. Immerse yourself in the exquisite blend of notes meticulously curated to create an enchanting and inviting ambience for your living space.</span></p>
<p><span> Let the top notes of bergamot and hyacinth grace your surroundings with their refreshing and uplifting aroma. These vibrant scents instantly energize the atmosphere, creating a positive and vibrant ambiance. As the fragrance develops, the middle notes of lavender and cinnamon add a touch of warmth and comfort, infusing your home with a cozy and soothing sensation. </span></p>
<p><span>But it is in the base notes that the true magic of Bukhoor Insherah unfolds. The rich and captivating agarwood, also known as oudh, takes center stage, creating an atmosphere of depth and tranquility. Combined with the subtle allure of musk, this aromatic blend wraps your space in a blanket of serenity, inviting you to unwind and relax. </span></p>
<p><span>Transform your home into a haven of tranquility and joy with Bukhoor Insherah. Immerse yourself in its captivating fragrance and experience the harmonious ambience it brings to your living environment. Let the delightful blend of scents uplift your spirits and create an inviting atmosphere that fills your heart with contentment. Indulge in the essence of relaxation and positivity with Bukhoor Insherah, and let your home radiate with warmth and serenity.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Unisex",true,Size,55 g,,,,,,,,'6291107970288,500.0,shopify,deny,manual,35.00,,true,true,,,,,'6291107970288,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_INSHERAH_55GM_-_Khadlaj_Perfumes-1964091.jpg?v=1722408837,1,BAKHOOR INSHERAH 55GM - Khadlaj Perfumes,false,"Woody, Floral, Musk Fragrance | Premium Bakhoor Perfume Online","Sweet, floral, and fresh notes of Bakhoor Insherah add elegance to your home ambiance. Buy luxury home fragrance online at best price in UAE.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Hyacinth</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Lavender, Cinnamon</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Musk</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-insherah-55gm-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_INSHERAH_55GM_-_Khadlaj_Perfumes-1964096.jpg?v=1722408845,2,BAKHOOR INSHERAH 55GM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-insherah-55gm-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_INSHERAH_55GM_-_Khadlaj_Perfumes-1964101.jpg?v=1722408852,3,BAKHOOR INSHERAH 55GM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-hoor-al-ain-shop-online-best-price-in-dubai-uae,BAKHOOR HOOR AL AIN 72GM,"<p><span>Bukhoor Hoor Al Ain, a fragrance that embraces your home with an enchanting and captivating aura. This exquisite blend of notes is meticulously crafted to create a truly immersive and luxurious ambience for your living space.</span></p>
<p><span> Let the top notes of bergamot and lily delicately dance in the air, infusing your surroundings with a refreshing and floral allure. The combination of these uplifting scents brings a sense of vibrancy and elegance to any room. As the fragrance develops, the middle notes of vanilla and musk add a touch of warmth and sweetness, enveloping your home with a comforting and inviting atmosphere.</span></p>
<p><span> However, it is in the base notes that the true magic of Bukhoor Hoor Al Ain unfolds. The rich and alluring aroma of agarwood, also known as oudh, takes center stage, creating a sense of depth and sophistication. Combined with the woody embrace of cedarwood, this aromatic blend imparts a grounding and serene ambiance to your space, evoking a feeling of tranquility and harmony. </span></p>
<p><span>Transform your home into a sanctuary of luxury and relaxation with Bukhoor Hoor Al Ain. Immerse yourself in its captivating fragrance and experience the exquisite ambience it brings to your living environment. Indulge in the essence of opulence and elegance, and let Bukhoor Hoor Al Ain elevate your home to new heights of sophistication. Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Unisex",true,Size,72 g,,,,,,,,'6291107970660,500.0,shopify,deny,manual,27.00,,true,true,,,,,'6291107970660,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_HOOR_AL_AIN_72GM_-_Khadlaj_Perfumes-1964082.jpg?v=1722408821,1,BAKHOOR HOOR AL AIN 72GM - Khadlaj Perfumes,false,"Oud, Amber, Oriental Fragrance | Luxury Bakhoor Perfume Collection","Oud, musk, and warm notes of Bakhoor Hoor Al Ain deliver a rich, long-lasting luxury home fragrance. Shop premium ambiance perfumes online in Dubai.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Lily</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Vanilla, Musk </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Cedarwood</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_HOOR_AL_AIN_72GM_-_Khadlaj_Perfumes-1964082.jpg?v=1722408821,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-hoor-al-ain-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_HOOR_AL_AIN_72GM_-_Khadlaj_Perfumes-1964087.jpg?v=1722408826,2,BAKHOOR HOOR AL AIN 72GM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
