Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
maison-l-or-noir-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_OR_NOIR_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965366.jpg?v=1722411021,2,MAISON L' OR NOIR 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-or-noir-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_OR_NOIR_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965373.jpg?v=1722411031,3,MAISON L' OR NOIR 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-or-noir-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_OR_NOIR_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965376.jpg?v=1722411036,4,MAISON L' OR NOIR 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-or-noir-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_OR_NOIR_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965379.jpg?v=1722411042,5,MAISON L' OR NOIR 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-epoque-artistique-100ml-edp-spray,MAISON EPOQUE ARTISTIQUE 100ML EDP SPRAY,"Introducing an olfactory masterpiece that transcends time and captures the essence of artistic eras, MAISON EPOQUE ARTISTIQUE Perfume by Khadlaj Perfumes is a symphony of scents that pay homage to the elegance of history's most captivating epochs.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Scent of Cultural Fusion:<br data-mce-fragment=""1"">MAISON EPOQUE ARTISTIQUE is a fragrant embodiment of cultural fusion, a perfume that artfully marries the spirit of different times in history, offering you a sensory journey through its intricate layers.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Top Notes - Cardamom, Lavandin, and Pepper:<br data-mce-fragment=""1"">As you embark on this fragrant journey, the top notes of cardamom tantalize your senses with their exotic and aromatic allure. Lavandin adds a touch of lavender's soothing charm, while a dash of pepper ignites a subtle, spicy excitement, reminiscent of vibrant marketplaces of yore.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Heart Notes - Musk and Geranium:<br data-mce-fragment=""1"">The heart notes of MAISON EPOQUE ARTISTIQUE are an ode to the timeless elegance of musk, creating an enigmatic and sensual aura that envelops you in its embrace. Geranium joins the composition with its floral grace, evoking memories of romantic gardens and vintage elegance.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Base Notes - Vanilla, Tonka Beans, Woody Note, and Amber:<br data-mce-fragment=""1"">The final act of this olfactory masterpiece unfolds with a base that anchors the fragrance in the realms of warmth and luxury. Vanilla, with its sweet and inviting essence, mingles with the deep richness of tonka beans, creating a velvety texture that's reminiscent of antique treasures. A woody note adds an element of depth, while amber amplifies the overall allure, making each inhale a journey through time itself.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Timeless Elegance and Craftsmanship:<br data-mce-fragment=""1"">MAISON EPOQUE ARTISTIQUE comes encased in a bottle that's not just a container but a work of art in itself. Its design reflects the spirit of artistic movements that have shaped history, adding an exquisite touch to your fragrance collection.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Evoke the Essence of Eras:<br data-mce-fragment=""1"">With MAISON EPOQUE ARTISTIQUE, you're not just wearing a perfume – you're embodying the elegance and beauty of different epochs. Whether you're attending a modern gala or seeking to add a touch of classic charm to your day, this fragrance is your key to evoking the spirit of ages gone by.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Artistry in a Bottle:<br data-mce-fragment=""1"">Experience the fusion of time, scent, and emotion with MAISON EPOQUE ARTISTIQUE. Each note, from the alluring top to the soulful base, is an homage to the richness of human history. Let this fragrance adorn you, becoming a canvas upon which you paint your own artistic journey through life.",khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,Deals,true,Size,100 ML,,,,,,,,'6291107976051,1000.0,shopify,deny,manual,120.00,180.00,true,true,,,,,'6291107976051,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_EPOQUE_ARTISTIQUE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965317.jpg?v=1783950732,1,MAISON EPOQUE ARTISTIQUE 100ML EDP SPRAY - Khadlaj Perfumes,false,Maison Epoque Artistique EDP | Best Perfume | Khadlaj Perfumes,Looking for the best perfume in the UAE? Khadlaj Perfumes presents Maison Epoque Artistique EDP – a sophisticated fragrance for refined tastes. Shop now!,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Cardamom, Lavandin, Pepper</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Musk, Geranium</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Vanilla, Tonka Beans, Cedarwood, Amber</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
maison-epoque-artistique-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_EPOQUE_ARTISTIQUE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965314.jpg?v=1722410923,2,MAISON EPOQUE ARTISTIQUE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-epoque-artistique-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_EPOQUE_ARTISTIQUE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965320.jpg?v=1722410935,3,MAISON EPOQUE ARTISTIQUE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-epoque-artistique-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_EPOQUE_ARTISTIQUE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965325.jpg?v=1722410941,4,MAISON EPOQUE ARTISTIQUE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-epoque-artistique-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_EPOQUE_ARTISTIQUE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965328.jpg?v=1722410948,5,MAISON EPOQUE ARTISTIQUE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-imaginaire-100ml-edp-spray,MAISON L' IMAGINAIRE 100ML EDP SPRAY,"<p data-start=""0"" data-end=""115""><strong data-start=""0"" data-end=""34"">MAISON L'IMAGINAIRE by Khadlaj</strong> – A fragrance that transcends boundaries, crafted for those who dare to dream.</p>
<p data-start=""117"" data-end=""486"">This exquisite scent opens with a bold fusion of <strong data-start=""166"" data-end=""198"">Cardamom, Fig, and Black Tea</strong>, creating a warm and sophisticated first impression. The heart unfolds into a refined blend of <strong data-start=""294"" data-end=""322"">Iris and Bourbon Vetiver</strong>, adding depth and elegance. Finally, the fragrance settles into a rich and sensual base of <strong data-start=""414"" data-end=""443"">Sandalwood and Tonka Bean</strong>, leaving a lasting, unforgettable trail.</p>
<p data-start=""488"" data-end=""583"" data-is-last-node="""" data-is-only-node="""">Experience the artistry of scent with <strong data-start=""526"" data-end=""549"">MAISON L'IMAGINAIRE</strong> – where imagination meets luxury.</p>
<p>Top Notes - Cardamom, Fig, Black Tea<br>Heart Notes - Iris, Bourbon Vetiver<br>Base Notes - Sandalwood, Tonka Bean</p>
<p><br></p>",khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,Deals,true,Size,100 ML,,,,,,,,'6291107976044,1000.0,shopify,deny,manual,120.00,180.00,true,true,,,,,'6291107976044,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_IMAGINAIRE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965352.jpg?v=1783947272,1,MAISON L' IMAGINAIRE 100ML EDP SPRAY - Khadlaj Perfumes,false,"Woody, Spicy, Musk Fragrance | Premium Perfume Online Collection","Unique French-inspired fragrance with floral, musk, and oud notes. Premium luxury perfume online for men & women in Dubai.",479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Cardamom, Fig, Black Tea</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Iris, Bourbon Vetiver</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Sandalwood, Tonka Bean</p>
</div>",,,,,,,,,,formal; everyday; special-occasion; casual,,,fruity; sandalwood; herbal,fall; spring; summer,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
maison-l-imaginaire-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_IMAGINAIRE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965348.jpg?v=1722410986,2,MAISON L' IMAGINAIRE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-imaginaire-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_IMAGINAIRE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965355.jpg?v=1722411001,3,MAISON L' IMAGINAIRE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-imaginaire-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_IMAGINAIRE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965360.jpg?v=1722411007,4,MAISON L' IMAGINAIRE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maison-l-imaginaire-100ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MAISON_L_IMAGINAIRE_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965363.jpg?v=1722411014,5,MAISON L' IMAGINAIRE 100ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-proposal-date-night-100-ml-edp-spray,THE PROPOSAL DATE NIGHT 100 ML EDP SPRAY,"<p data-mce-fragment=""1"">Elevate your most romantic moments with ""The Proposal Date Night"" by Khadlaj Perfumes, a fragrance that captures the essence of love, anticipation, and the magic of a cherished proposal.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes:</strong><br data-mce-fragment=""1""><em data-mce-fragment=""1"">Blackcurrant, Bergamot, Orange Flower</em></p>
<p data-mce-fragment=""1"">The journey begins with a burst of sparkling Blackcurrant, setting the stage for a captivating blend of zesty Bergamot and the delicate sweetness of Orange Flower. These top notes instantly awaken your senses, creating an enchanting prelude to the memorable evening ahead.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Heart Notes:</strong><br data-mce-fragment=""1""><em data-mce-fragment=""1"">Tuberose, Orris</em></p>
<p data-mce-fragment=""1"">As the night unfolds, the heart of ""The Proposal Date Night"" reveals itself. Tuberose, known as the ""flower of love,"" takes center stage, exuding its intoxicating and passionate aroma. Paired with the ethereal elegance of Orris, this fragrance is an ode to the depth of emotions felt on a date night you'll remember forever.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes:</strong><br data-mce-fragment=""1""><em data-mce-fragment=""1"">Cedarwood, Vanilla, Dry Amber</em></p>
<p data-mce-fragment=""1"">The journey concludes with a warm and sensual embrace. Cedarwood lends an earthy, grounding note, while Vanilla adds a comforting and creamy sweetness. Dry Amber envelopes you like a soft, cashmere blanket, leaving a lasting impression that lingers in the air, a testament to the timeless love story created on this special night.</p>
<p data-mce-fragment=""1"">""The Proposal Date Night"" is a fragrance designed to be as unforgettable as your most cherished memories. Let it be the olfactory backdrop to your love story, capturing the essence of that moment when two hearts unite. Indulge in this exquisite perfume and relive the magic of your own proposal, every time you wear it.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"30% offer, Deals",true,Size,100 ML,,,,,,,,'6291197975818,1500.0,shopify,deny,manual,150.00,195.00,true,true,,,,,'6291197975818,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_DATE_NIGHT_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966002.jpg?v=1783948404,1,THE PROPOSAL DATE NIGHT 100 ML EDP SPRAY - Khadlaj Perfumes,false,The Proposal Date Night EDP | Best Perfume UAE | Khadlaj Perfumes,Looking for the best perfume in the UAE? Khadlaj Perfumes presents The Proposal Date Night EDP – a captivating fragrance for unforgettable date nights. Shop now!,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Blackcurrant, Bergamot, Orange Flower </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Tuberose, Orris</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Cedarwood, Vanilla, Dry Amber</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
the-proposal-date-night-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_DATE_NIGHT_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965997.jpg?v=1722412249,2,THE PROPOSAL DATE NIGHT 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-proposal-date-night-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_DATE_NIGHT_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966005.jpg?v=1722412264,3,THE PROPOSAL DATE NIGHT 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-proposal-date-night-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_DATE_NIGHT_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966008.jpg?v=1722412271,4,THE PROPOSAL DATE NIGHT 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-proposal-special-occasion-100-ml-edp-spray,THE PROPOSAL SPECIAL OCCASION 100 ML EDP SPRAY,"<p data-mce-fragment=""1"">Celebrate the most extraordinary moments in life with ""The Proposal Special Occasion"" by Khadlaj Perfumes, a fragrance that embodies elegance, passion, and the allure of life's significant events.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes:</strong><br data-mce-fragment=""1""><em data-mce-fragment=""1"">Jasmine, Grapefruit</em></p>
<p data-mce-fragment=""1"">The journey begins with a dazzling flourish as the scent of delicate Jasmine and the luscious allure of Peach intertwine. These top notes create an intoxicating overture, setting the stage for a truly memorable experience.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Middle Notes:</strong><br data-mce-fragment=""1""><em data-mce-fragment=""1"">Patchouli, Raspberry</em></p>
<p data-mce-fragment=""1"">As your evening unfolds, the heart of ""The Proposal Special Occasion"" reveals itself. Rich and velvety Patchouli entwines with the juicy sweetness of Raspberry, creating a harmonious symphony of scent. This captivating combination evokes the excitement and anticipation of the remarkable occasion.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes:</strong><br data-mce-fragment=""1""><em data-mce-fragment=""1"">Amber, Iris, Musk</em></p>
<p data-mce-fragment=""1"">The grand finale arrives with a luxurious blend of Amber, Iris, and Musk. These base notes cast a timeless and enduring aura, leaving an indelible mark on the senses. As you revel in the magic of your special occasion, this fragrance envelops you in an embrace that lingers long after the festivities have ended.</p>
<p data-mce-fragment=""1"">""The Proposal Special Occasion"" is a perfume crafted for those rare moments when life demands an extraordinary scent. Let it be your signature fragrance for celebrations, an olfactory testament to the remarkable chapters of your life. Immerse yourself in the splendor of the occasion, and let this fragrance become an essential part of your cherished memories.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"30% offer, Deals",true,Size,100 ML,,,,,,,,'629110797582,1500.0,shopify,deny,manual,150.00,195.00,true,true,,,,,'629110797582,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_SPECIAL_OCCASION_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966015.jpg?v=1783948477,1,THE PROPOSAL SPECIAL OCCASION 100 ML EDP SPRAY - Khadlaj Perfumes,false,The Proposal Special Occasion | Best Perfume | Khadlaj Perfumes,Looking for the best perfume for a special occasion? Khadlaj Perfumes presents The Proposal Special Occasion EDP – a luxurious fragrance for unforgettable moments!,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Jasmine, Grapefruit</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Patchouli, Raspberry</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Amber, Iris, Musk</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
the-proposal-special-occasion-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_SPECIAL_OCCASION_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966012.jpg?v=1722412278,2,THE PROPOSAL SPECIAL OCCASION 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-proposal-special-occasion-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_SPECIAL_OCCASION_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966018.jpg?v=1722412292,3,THE PROPOSAL SPECIAL OCCASION 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-proposal-special-occasion-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/THE_PROPOSAL_SPECIAL_OCCASION_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1966021.jpg?v=1722412300,4,THE PROPOSAL SPECIAL OCCASION 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-85-ml-edp-spray-perfume-for-women-dubai-uae,NUHA 85 ML EDP SPRAY,"<p data-mce-fragment=""1"">Introducing Nuha by Khadlaj Perfumes - A Fragrance of Pure Elegance</p>
<p data-mce-fragment=""1"">Unveiling the latest olfactory masterpiece from Khadlaj Perfumes, Nuha, an enchanting fragrance that captures the essence of sophistication and luxury. This fragrance is a true embodiment of the art of perfumery, meticulously crafted to transport your senses to a world of beauty and opulence.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes: Apple, Coconut</strong><br data-mce-fragment=""1"">At first whiff, Nuha opens with a tantalizing blend of succulent apples and the creamy sweetness of coconut. The top notes awaken your senses with a fresh, crisp, and slightly tropical aroma that instantly captivates. This delightful introduction is like a breath of fresh air, setting the stage for the olfactory journey that awaits.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Middle Notes: Jasmine, Heliotrope, Rose</strong><br data-mce-fragment=""1"">As Nuha unfurls, the heart of the fragrance reveals a captivating bouquet of flowers. Jasmine, with its delicate and intoxicating scent, intertwines with the powdery, almond-like nuances of heliotrope, creating a harmonious and sensual floral experience. The addition of rose petals adds a timeless and romantic depth, lending an air of elegance to the composition.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes: Sandalwood, Cashmeran, Vanilla</strong><br data-mce-fragment=""1"">The foundation of Nuha is built upon a rich and warm base that lingers and beckons. Sandalwood, known for its smooth and woody character, adds a touch of exotic charm. Cashmeran, a resinous and musky note, imparts depth and longevity to the fragrance. Finally, vanilla, with its sweet and comforting aroma, embraces you like a soft, cashmere shawl, leaving a lasting impression that is both comforting and alluring.</p>
<p data-mce-fragment=""1"">Nuha by Khadlaj Perfumes is not just a fragrance; it's a journey through a world of emotions. Wear it and experience the enchanting transition from the freshness of its top notes to the warmth of its base notes. This fragrance is perfect for those who appreciate the finer things in life and seek to leave a lasting impression wherever they go.</p>
<p data-mce-fragment=""1"">Nuha is presented in a bottle that is as exquisite as the fragrance it holds, with intricate details that reflect the craftsmanship and dedication that go into creating each Khadlaj Perfumes masterpiece.</p>
<p data-mce-fragment=""1"">Elevate your daily routine with Nuha, the fragrance that encapsulates sophistication and leaves a trail of elegance in your wake. Immerse yourself in the world of Khadlaj Perfumes and let Nuha become your signature scent, a fragrance that speaks of luxury, style, and timeless beauty.</p>
<script type="""" application>
{
  """"@context"""": """"https://schema.org"""",
  """"@type"""": """"BreadcrumbList"""",
  """"itemListElement"""": [
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 1,
      """"name"""": """"Home"""",
      """"item"""": """"https://khadlaj-perfumes.com/""""
    },
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 2,
      """"name"""": """"Products"""",
      """"item"""": """"https://khadlaj-perfumes.com/products/""""
    },
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 3,
      """"name"""": """"Nuha 85 ML EDP Spray"""",
      """"item"""": """"https://khadlaj-perfumes.com/products/nuha-85-ml-edp-spray-perfume-for-women-dubai-uae""""
    }
  ]
}
</script>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"30% offer, Deals, Perfume Spray, UNISEX, Women",true,Size,85 ML,,,,,,,,'6291107976150,1000.0,shopify,deny,manual,65.00,85.00,true,true,,,,,'6291107976150,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NUHA_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965514.jpg?v=1784382712,1,NUHA 100 ML EDP SPRAY - Khadlaj Perfumes,false,Buy 85 Ml Nuha Edp Spray - Jasmine & Heliotrope Notes - Khadlaj,"Looking for Edp Spray? Khadlaj Perfumes presents Nuha 85ML, a luxurious fragrance blending Jasmine, Sandalwood, and Apple notes for a timeless and elegant scent. ",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergomot, Apple, Coconut</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Jasmine, Cashmeran, Rose</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Sandalwood, Vanilla</p>
</div>",,,,,,,,,,everyday; formal; casual,,,rose; sandalwood; vanilla,spring; fall; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
